1,1,25000,50,218.381131
2,1,25000,50,211.285769
3,1,25000,50,207.253961
4,1,25000,50,205.871866
5,1,25000,50,205.664636
6,1,25000,50,204.069974
7,1,25000,50,202.661456
8,1,25000,50,201.145337
9,1,25000,50,199.594030
10,1,25000,50,199.002092
11,1,25000,50,198.559044
16,1,25000,50,196.885528
17,1,25000,50,196.633611
