1,12,25000,50,291.935045
2,12,25000,50,152.994003
3,12,25000,50,101.130735
4,12,25000,50,75.835185
5,12,25000,50,61.129627
6,12,25000,50,50.896904
7,12,25000,50,43.674316
8,12,25000,50,38.105025
9,12,25000,50,34.114978
10,12,25000,50,30.548575
11,12,25000,50,27.465055
12,12,25000,50,25.202703
13,12,25000,50,23.250170
14,12,25000,50,21.589647
15,12,25000,50,20.109034
16,12,25000,50,18.857755
