1,1,25000,50,249.569678
2,1,25000,50,244.796314
3,1,25000,50,241.691128
4,1,25000,50,241.660191
5,1,25000,50,244.195634
6,1,25000,50,244.168864
7,1,25000,50,244.077881
8,1,25000,50,244.061772
9,1,25000,50,244.074044
10,1,25000,50,244.125871
11,1,25000,50,244.113102
12,1,25000,50,244.188790
13,1,25000,50,244.335963
