1,12,25000,50,306.138347
2,12,25000,50,153.118097
1,12,25000,50,306.382394
2,12,25000,50,153.338759
3,12,25000,50,102.093027
4,12,25000,50,76.898966
5,12,25000,50,61.807625
6,12,25000,50,51.523769
7,12,25000,50,43.923007
8,12,25000,50,38.616561
9,12,25000,50,34.400279
10,12,25000,50,31.131979
11,12,25000,50,27.699766
12,12,25000,50,25.447012
13,12,25000,50,23.481851
14,12,25000,50,21.787999
15,12,25000,50,20.299083
16,12,25000,50,19.043587
17,12,25000,50,17.929786
18,12,25000,50,16.951775
19,12,25000,50,16.066525
20,12,25000,50,15.304996
21,12,25000,50,14.549667
22,12,25000,50,13.897481
23,12,25000,50,13.287676
24,12,25000,50,12.729693
25,12,25000,50,12.848145
26,12,25000,50,12.303023
27,12,25000,50,11.940211
28,12,25000,50,11.267071
29,12,25000,50,11.085854
30,12,25000,50,10.586148
31,12,25000,50,10.497569
32,12,25000,50,10.126129
33,12,25000,50,9.570109
34,12,25000,50,9.567566
35,12,25000,50,9.028785
36,12,25000,50,9.011448
37,12,25000,50,8.346975
38,12,25000,50,8.391588
39,12,25000,50,8.056923
40,12,25000,50,7.821239
41,12,25000,50,7.601704
42,12,25000,50,7.578107
43,12,25000,50,7.232608
44,12,25000,50,7.235971
45,12,25000,50,7.106365
46,12,25000,50,6.904403
47,12,25000,50,7.060565
48,12,25000,50,6.502581
49,12,25000,50,6.924582
50,12,25000,50,6.469233
51,12,25000,50,6.387991
52,12,25000,50,6.399798
53,12,25000,50,6.077224
54,12,25000,50,6.161188
55,12,25000,50,5.916383
56,12,25000,50,5.809201
57,12,25000,50,5.690991
58,12,25000,50,5.776755
59,12,25000,50,5.564678
60,12,25000,50,5.110604
61,12,25000,50,5.003536
62,12,25000,50,5.107714
63,12,25000,50,4.897218
64,12,25000,50,4.770395
65,12,25000,50,4.717368
66,12,25000,50,4.746208
67,12,25000,50,4.583882
68,12,25000,50,4.681220
69,12,25000,50,4.454283
70,12,25000,50,4.366961
71,12,25000,50,4.315553
72,12,25000,50,4.345251
1,12,25000,50,305.876402
2,12,25000,50,153.306549
3,12,25000,50,102.059727
4,12,25000,50,76.504908
5,12,25000,50,61.838086
6,12,25000,50,51.640923
7,12,25000,50,44.207014
8,12,25000,50,38.559381
9,12,25000,50,34.424658
10,12,25000,50,31.064299
11,12,25000,50,27.696274
12,12,25000,50,25.434086
13,12,25000,50,23.477512
14,12,25000,50,21.790514
15,12,25000,50,20.300877
16,12,25000,50,19.049385
17,12,25000,50,17.931140
18,12,25000,50,16.957797
19,12,25000,50,16.057576
20,12,25000,50,15.255746
21,12,25000,50,14.543840
22,12,25000,50,13.876120
23,12,25000,50,13.286940
24,12,25000,50,12.718706
25,12,25000,50,12.866214
26,12,25000,50,12.334910
27,12,25000,50,11.582079
28,12,25000,50,11.418111
29,12,25000,50,10.888782
30,12,25000,50,10.751081
31,12,25000,50,10.430942
32,12,25000,50,10.178907
33,12,25000,50,9.598269
34,12,25000,50,9.585114
35,12,25000,50,9.129983
36,12,25000,50,9.045836
37,12,25000,50,8.322407
38,12,25000,50,8.130523
39,12,25000,50,8.231417
40,12,25000,50,7.803258
41,12,25000,50,7.574461
42,12,25000,50,7.407015
43,12,25000,50,7.427656
44,12,25000,50,7.334942
45,12,25000,50,7.098571
46,12,25000,50,6.850651
47,12,25000,50,6.749892
48,12,25000,50,6.679141
49,12,25000,50,6.633034
